siteID,date,mean_body_length,temp_mean_monthly,TN_mean,TP_mean,meanDO_avg,mean_count_per_liter
LIRO,2021-04-01,0.29921875,9.326239379543006,0.2852,0.01935,NA,11.760676873489125
LIRO,2021-04-01,0.23515625,9.326239379543006,0.2852,0.01935,NA,19.6875
LIRO,2021-04-01,0.30416666666666664,9.326239379543006,0.2852,0.01935,NA,60.92592592592593
LIRO,2021-07-01,0.6073863636363637,25.015978323038212,0.2114,0.0173,7.634063123035039,2.2459180849591807
LIRO,2021-07-01,0.4041666666666667,25.015978323038212,0.2114,0.0173,7.634063123035039,5.881410256410256
LIRO,2021-07-01,0.4798076923076923,25.015978323038212,0.2114,0.0173,7.634063123035039,5.032051282051282
LIRO,2022-05-01,0.9970588235294118,15.377664867379158,0.32120000000000004,0.0155,9.537428126373156,0.7884727023818807
LIRO,2022-05-01,0.5696153846153846,15.377664867379158,0.32120000000000004,0.0155,9.537428126373156,4.8076923076923075
LIRO,2022-05-01,0.25857142857142856,15.377664867379158,0.32120000000000004,0.0155,9.537428126373156,0.8988095238095238
LIRO,2022-07-01,1.1784615384615384,24.279277149739563,0.24765,0.03305,8.293592796092796,2.3533544081489284
LIRO,2022-07-01,0.4362500000000001,24.279277149739563,0.24765,0.03305,8.293592796092796,2.916666666666667
LIRO,2022-07-01,0.468,24.279277149739563,0.24765,0.03305,8.293592796092796,8.583333333333334
LIRO,2022-09-01,0.7059090909090909,19.983185135933805,0.1956,0.0113,7.678277903075474,1.1558219178082192
LIRO,2022-09-01,0.40454545454545454,19.983185135933805,0.1956,0.0113,7.678277903075474,4.318181818181818
LIRO,2022-09-01,0.3695,19.983185135933805,0.1956,0.0113,7.678277903075474,10.6
LIRO,2023-05-01,0.40807692307692306,17.19277493162399,0.364,0.0218,9.7255105858517,1.5200210748155956
LIRO,2023-05-01,0.34444444444444444,17.19277493162399,0.364,0.0218,9.7255105858517,4.560185185185185
LIRO,2023-05-01,0.34500000000000003,17.19277493162399,0.364,0.0218,9.7255105858517,4.666666666666667
LIRO,2023-07-01,1.028846153846154,23.784128631892013,0.3043,0.0126,8.257518048947349,0.7432838188472303
LIRO,2023-07-01,0.261875,23.784128631892013,0.3043,0.0126,8.257518048947349,8.59375
LIRO,2023-07-01,0.376,23.784128631892013,0.3043,0.0126,8.257518048947349,9.979166666666666
LIRO,2024-04-01,0.2025,7.167450103379799,0.22,0.0133,11.26371262855094,16.60743639921722
LIRO,2024-04-01,0.22607142857142856,7.167450103379799,0.22,0.0133,11.26371262855094,18.0625
LIRO,2024-04-01,0.25058823529411767,7.167450103379799,0.22,0.0133,11.26371262855094,73.02696078431373
LIRO,2024-07-01,0.7181818181818181,24.007312996727443,0.275,0.0106,7.832026850944308,6.323951847239519
LIRO,2024-07-01,0.59,24.007312996727443,0.275,0.0106,7.832026850944308,10.952380952380953
LIRO,2024-07-01,0.463,24.007312996727443,0.275,0.0106,7.832026850944308,6.316666666666667
LIRO,2024-09-01,0.6482142857142857,21.10453382419589,0.29,0.013,7.872220630807367,1.462249123924817
LIRO,2024-09-01,0.4640384615384615,21.10453382419589,0.29,0.013,7.872220630807367,2.2788461538461537
PRLA,2017-09-01,0.3957692307692307,12.79627083333335,4.714,0.298,NA,220.0854700854701
PRLA,2017-09-01,0.435,12.79627083333335,4.714,0.298,NA,169.0773809523809
PRLA,2017-09-01,0.2946153846153846,12.79627083333335,4.714,0.298,NA,149.74358974358975
PRLA,2018-07-01,0.4385,23.46207935804033,5.191,0.446,6.992251497539849,105.95555555555556
PRLA,2018-07-01,0.44272727272727275,23.46207935804033,5.191,0.446,6.992251497539849,74.5871212121212
PRLA,2018-07-01,0.46818181818181814,23.46207935804033,5.191,0.446,6.992251497539849,83.81818181818181
PRLA,2018-09-01,0.432,15.412907558378874,5.279,0.4417,7.425790371632006,29.798148148148147
PRLA,2018-09-01,0.4269230769230769,15.412907558378874,5.279,0.4417,7.425790371632006,21.31410256410256
PRLA,2018-09-01,0.398125,15.412907558378874,5.279,0.4417,7.425790371632006,25.78125
PRLA,2019-07-01,1.0304444444444445,24.62166279540955,4.77433333333333,0.4246,2.082388568620576,4.870370370370371
PRLA,2019-07-01,1.0563333333333331,24.62166279540955,4.77433333333333,0.4246,2.082388568620576,9.02777777777778
PRLA,2019-07-01,1.251375,24.62166279540955,4.77433333333333,0.4246,2.082388568620576,12.1875
PRLA,2019-09-01,0.7587272727272727,17.143605299079873,3.87333333333333,0.375425,6.511926142502325,16.62878787878788
PRLA,2019-09-01,0.6676,17.143605299079873,3.87333333333333,0.375425,6.511926142502325,12.429166666666667
PRLA,2019-09-01,0.7220909090909091,17.143605299079873,3.87333333333333,0.375425,6.511926142502325,25.83712121212121
PRLA,2020-06-01,0.9250454545454546,20.2365662634012,2.2344999999999997,0.34355,8.417391982847757,20.1010101010101
PRLA,2020-06-01,1.0494,20.2365662634012,2.2344999999999997,0.34355,8.417391982847757,16.958333333333332
PRLA,2020-06-01,0.5960666666666666,20.2365662634012,2.2344999999999997,0.34355,8.417391982847757,2.6527777777777777
PRLA,2021-09-01,0.6714285714285714,17.102907801418432,5.723,0.1856,NA,11.714285714285715
PRLA,2021-09-01,0.7939999999999999,17.102907801418432,5.723,0.1856,NA,14.25
PRLA,2021-09-01,0.66,17.102907801418432,5.723,0.1856,NA,14.74404761904762
PRLA,2022-07-01,0.6254545454545454,23.96811489844499,NA,0.3625,12.607666666666647,38.63636363636364
PRLA,2022-07-01,0.587,23.96811489844499,NA,0.3625,12.607666666666647,31.770833333333336
PRLA,2022-07-01,0.617,23.96811489844499,NA,0.3625,12.607666666666647,38.5
PRLA,2022-09-01,0.36333333333333334,17.2653712962963,4.624,0.3807,8.63711980668893,2.6694444444444443
PRLA,2022-09-01,0.40285714285714286,17.2653712962963,4.624,0.3807,8.63711980668893,2.5595238095238098
PRLA,2022-09-01,0.3878571428571429,17.2653712962963,4.624,0.3807,8.63711980668893,8.37797619047619
PRLA,2023-05-01,0.399,17.904133700194638,2.659,0.156,8.555981996548013,0.06666666666666667
PRLA,2023-05-01,0.5625,17.904133700194638,2.659,0.156,8.555981996548013,0.05208333333333333
PRLA,2023-05-01,0.52,17.904133700194638,2.659,0.156,8.555981996548013,0.05555555555555554
PRLA,2023-09-01,0.308125,18.512302457627452,3.18833333333333,0.227533333333333,9.0241133804911,62.84722222222222
PRLA,2023-09-01,0.48083333333333333,18.512302457627452,3.18833333333333,0.227533333333333,9.0241133804911,125.02083333333334
PRLA,2023-09-01,0.2316666666666667,18.512302457627452,3.18833333333333,0.227533333333333,9.0241133804911,40.57638888888889
PRLA,2024-04-01,0.426,8.13410256410256,3.63,0.1937,NA,55.833333333333336
PRLA,2024-04-01,0.62375,8.13410256410256,3.63,0.1937,NA,224.64583333333331
PRLA,2024-04-01,0.2891666666666667,8.13410256410256,3.63,0.1937,NA,30.90277777777778
PRLA,2024-07-01,0.244375,23.86436392287434,2.69,0.152633333333333,9.75528460809712,153.8125
PRLA,2024-07-01,0.30714285714285716,23.86436392287434,2.69,0.152633333333333,9.75528460809712,104.45833333333331
PRLA,2024-07-01,0.19785714285714284,23.86436392287434,2.69,0.152633333333333,9.75528460809712,119.57142857142856
PRLA,2024-09-01,0.25266666666666665,19.020867274929465,3.68,0.234,8.117779206925896,75.92592592592592
PRLA,2024-09-01,0.265,19.020867274929465,3.68,0.234,8.117779206925896,48.06944444444444
PRLA,2024-09-01,0.2076666666666667,19.020867274929465,3.68,0.234,8.117779206925896,52.083333333333336
PRPO,2018-05-01,0.3835714285714286,22.466968641114953,3.237,0.1488,NA,6.215277777777777
PRPO,2018-05-01,0.365,22.466968641114953,3.237,0.1488,NA,3.4861111111111107
PRPO,2018-05-01,0.3591666666666667,22.466968641114953,3.237,0.1488,NA,4.738095238095239
PRPO,2018-07-01,0.40090909090909094,23.59733175771648,3.098,0.185,NA,75.92676767676767
PRPO,2018-07-01,0.36777777777777776,23.59733175771648,3.098,0.185,NA,54.162037037037045
PRPO,2018-07-01,0.4095,23.59733175771648,3.098,0.185,NA,73.44583333333334
PRPO,2018-09-01,0.3640909090909091,15.4792365125053,3.435,0.015,8.396143302677766,288.4848484848485
PRPO,2018-09-01,0.37875,15.4792365125053,3.435,0.015,8.396143302677766,353.125
PRPO,2018-09-01,0.3942857142857143,15.4792365125053,3.435,0.015,8.396143302677766,564.2857142857143
PRPO,2019-07-01,0.7152000000000001,24.518890436240863,4.94966666666667,0.4122,4.683882287278307,76.55833333333334
PRPO,2019-07-01,0.8323846153846154,24.518890436240863,4.94966666666667,0.4122,4.683882287278307,21.55448717948718
PRPO,2019-07-01,1.0407857142857142,24.518890436240863,4.94966666666667,0.4122,4.683882287278307,129.4523809523809
PRPO,2019-09-01,0.78635,16.8218064267293,3.00666666666667,0.3443,8.735114507728698,16.28611111111111
PRPO,2019-09-01,1.091,16.8218064267293,3.00666666666667,0.3443,8.735114507728698,70.83333333333333
PRPO,2019-09-01,1.022,16.8218064267293,3.00666666666667,0.3443,8.735114507728698,68.05555555555556
PRPO,2020-06-01,0.8196153846153846,20.86754768828858,3.388333333333335,0.25165,8.149597414233735,4.314102564102564
PRPO,2020-06-01,0.835,20.86754768828858,3.388333333333335,0.25165,8.149597414233735,2.363888888888889
PRPO,2020-06-01,0.9419166666666666,20.86754768828858,3.388333333333335,0.25165,8.149597414233735,5.142361111111111
PRPO,2020-09-01,0.4597142857142857,15.498526719995604,2.61833333333333,0.1482,8.925246670956035,15.634920634920636
PRPO,2020-09-01,0.44910714285714287,15.498526719995604,2.61833333333333,0.1482,8.925246670956035,19.282738095238095
PRPO,2020-09-01,0.5361923076923077,15.498526719995604,2.61833333333333,0.1482,8.925246670956035,9.939102564102564
PRPO,2021-09-01,0.68,17.14207147916881,3.452,0.1988,8.298300956157268,30.250000000000004
PRPO,2021-09-01,0.43,17.14207147916881,3.452,0.1988,8.298300956157268,73.36309523809524
PRPO,2021-09-01,0.625,17.14207147916881,3.452,0.1988,8.298300956157268,97.08333333333331
PRPO,2022-05-01,0.426,13.120901265994751,NA,0.1311,9.850530832271136,1.7
PRPO,2022-05-01,0.12,13.120901265994751,NA,0.1311,9.850530832271136,8.083333333333334
PRPO,2022-05-01,0.192,13.120901265994751,NA,0.1311,9.850530832271136,2.408333333333333
PRPO,2022-07-01,0.8200000000000001,24.192481596653938,2.847,0.121433333333333,8.025964883403386,0.6180555555555556
PRPO,2022-07-01,0.5575,24.192481596653938,2.847,0.121433333333333,8.025964883403386,1.015625
PRPO,2022-07-01,0.36,24.192481596653938,2.847,0.121433333333333,8.025964883403386,0.9791666666666669
PRPO,2022-09-01,0.299,17.157736979861003,2.722,0.1056,8.878418107498538,5.783333333333333
PRPO,2022-09-01,0.4875,17.157736979861003,2.722,0.1056,8.878418107498538,5.652777777777778
PRPO,2022-09-01,0.44857142857142857,17.157736979861003,2.722,0.1056,8.878418107498538,4.952380952380952
PRPO,2023-05-01,0.3221428571428571,18.21250923864039,1.469,0.0444,9.736943710950689,9.365079365079366
PRPO,2023-05-01,0.3666666666666667,18.21250923864039,1.469,0.0444,9.736943710950689,15
PRPO,2023-05-01,0.26166666666666666,18.21250923864039,1.469,0.0444,9.736943710950689,4.868055555555555
PRPO,2023-09-01,0.43875,18.63501418951419,2.02466666666667,0.0863666666666667,8.366252581473246,10.840277777777777
PRPO,2023-09-01,0.1668181818181818,18.63501418951419,2.02466666666667,0.0863666666666667,8.366252581473246,22.064393939393945
PRPO,2023-09-01,0.2235714285714286,18.63501418951419,2.02466666666667,0.0863666666666667,8.366252581473246,7.065476190476191
PRPO,2024-05-01,0.36000000000000004,13.64944988964225,2.71,0.0812,9.5869518172967,38.53472222222222
PRPO,2024-05-01,0.305,13.64944988964225,2.71,0.0812,9.5869518172967,44.00000000000001
PRPO,2024-05-01,0.2465,13.64944988964225,2.71,0.0812,9.5869518172967,5.35
PRPO,2024-07-01,0.21166666666666667,23.996667176620395,2.19,0.0608,8.343511197027343,25.925925925925927
PRPO,2024-07-01,0.3375,23.996667176620395,2.19,0.0608,8.343511197027343,22.3125
PRPO,2024-07-01,0.28944444444444445,23.996667176620395,2.19,0.0608,8.343511197027343,32.52314814814815
PRPO,2024-09-01,0.4125,19.152106523915208,2.62,0.0661,8.024742656699832,180.20833333333331
PRPO,2024-09-01,0.265,19.152106523915208,2.62,0.0661,8.024742656699832,78.95833333333333
PRPO,2024-09-01,0.383,19.152106523915208,2.62,0.0661,8.024742656699832,80.625
SUGG,2017-11-01,0.5955555555555556,20.31769010325984,3.5136666666666665,0.13233333333333333,NA,8.24074074074074
SUGG,2017-11-01,0.4945833333333333,20.31769010325984,3.5136666666666665,0.13233333333333333,NA,6.388888888888889
SUGG,2017-11-01,0.5313636363636364,20.31769010325984,3.5136666666666665,0.13233333333333333,NA,5.9393939393939394
SUGG,2018-02-01,0.475,18.08444962093657,3.633,0.108,5.491168245612577,5.625
SUGG,2018-02-01,0.3968181818181818,18.08444962093657,3.633,0.108,5.491168245612577,1.0797101449275364
SUGG,2018-02-01,0.5407142857142857,18.08444962093657,3.633,0.108,5.491168245612577,3.3928571428571432
SUGG,2018-07-01,0.7175,30.036299251492295,2.8082499999999975,0.22650000000000023,0.6926667742891688,21.203703703703702
SUGG,2018-07-01,0.5833333333333334,30.036299251492295,2.8082499999999975,0.22650000000000023,0.6926667742891688,18
SUGG,2018-07-01,0.5511111111111111,30.036299251492295,2.8082499999999975,0.22650000000000023,0.6926667742891688,3.611111111111111
SUGG,2018-10-01,0.456875,26.735434422766964,2.36,0.3946,2.908380494034117,19.444444444444446
SUGG,2018-10-01,0.3525,26.735434422766964,2.36,0.3946,2.908380494034117,4.319444444444445
SUGG,2018-10-01,0.521875,26.735434422766964,2.36,0.3946,2.908380494034117,25.78125
SUGG,2019-07-01,0.5083333333333333,30.939544335435613,2.827,0.38605,2.6873269743302775,17.291666666666664
SUGG,2019-07-01,0.34671052631578947,30.939544335435613,2.827,0.38605,2.6873269743302775,7.083333333333333
SUGG,2019-07-01,0.36625,30.939544335435613,2.827,0.38605,2.6873269743302775,18.1125
SUGG,2019-10-01,0.51375,26.643300828712512,2.627,0.2213,5.2034126821822,12.666666666666666
SUGG,2019-10-01,0.4136363636363637,26.643300828712512,2.627,0.2213,5.2034126821822,3.9204545454545454
SUGG,2019-10-01,0.49,26.643300828712512,2.627,0.2213,5.2034126821822,5.016666666666667
SUGG,2020-02-01,0.5944444444444444,16.74156158434232,1.915,0.129,6.963295521795403,3.1018518518518516
SUGG,2020-02-01,0.38846153846153847,16.74156158434232,1.915,0.129,6.963295521795403,1.689102564102564
SUGG,2020-02-01,0.5825,16.74156158434232,1.915,0.129,6.963295521795403,3.8666666666666663
SUGG,2020-07-01,0.6166666666666667,29.47940166054497,1.563,0.1434,4.196612911119047,50.833333333333336
SUGG,2020-07-01,0.4721153846153846,29.47940166054497,1.563,0.1434,4.196612911119047,7.3076923076923075
SUGG,2020-07-01,0.33666666666666667,29.47940166054497,1.563,0.1434,4.196612911119047,1.6583333333333334
SUGG,2021-06-01,0.5361111111111111,28.963751927473822,1.162,0.0301,5.603310006702887,49.07407407407407
SUGG,2021-06-01,0.505,28.963751927473822,1.162,0.0301,5.603310006702887,108.66666666666666
SUGG,2021-06-01,0.4525,28.963751927473822,1.162,0.0301,5.603310006702887,25.749999999999993
SUGG,2022-02-01,0.5727272727272728,17.424765264937037,1.06933333333333,0.0511666666666667,8.51502986656972,1.6388888888888888
SUGG,2022-02-01,0.5066666666666667,17.424765264937037,1.06933333333333,0.0511666666666667,8.51502986656972,0.7569444444444444
SUGG,2022-02-01,0.74375,17.424765264937037,1.06933333333333,0.0511666666666667,8.51502986656972,7.1875
SUGG,2022-10-01,0.7071428571428572,24.135007918484828,0.9959,0.03465,5.939707084598507,6.686507936507937
SUGG,2022-10-01,0.5183333333333333,24.135007918484828,0.9959,0.03465,5.939707084598507,4.253472222222222
SUGG,2022-10-01,0.6111111111111112,24.135007918484828,0.9959,0.03465,5.939707084598507,3.4027777777777777
SUGG,2023-02-01,0.5033333333333333,20.2396745100986,0.8752,0.0327,7.345056546398799,3.388888888888889
SUGG,2023-02-01,0.625,20.2396745100986,0.8752,0.0327,7.345056546398799,8.75
SUGG,2023-02-01,0.5336363636363637,20.2396745100986,0.8752,0.0327,7.345056546398799,3.8409090909090913
SUGG,2023-06-01,0.7071428571428572,29.115324526512765,0.9284,0.0387,6.369715153233164,6.031746031746032
SUGG,2023-06-01,0.4444444444444444,29.115324526512765,0.9284,0.0387,6.369715153233164,3.791666666666667
SUGG,2023-06-01,0.3007142857142857,29.115324526512765,0.9284,0.0387,6.369715153233164,0.5029761904761905
SUGG,2023-10-01,0.425625,24.753568096986783,0.897,0.0388,1.247595460035677,19.96527777777778
SUGG,2023-10-01,0.26708333333333334,24.753568096986783,0.897,0.0388,1.247595460035677,2.4895833333333335
SUGG,2023-10-01,0.6385,24.753568096986783,0.897,0.0388,1.247595460035677,16.57916666666667
SUGG,2024-02-01,0.42166666666666663,16.964006186408465,0.98,0.0215,NA,12.444444444444445
SUGG,2024-02-01,0.42375,16.964006186408465,0.98,0.0215,NA,4.817708333333333
SUGG,2024-02-01,0.29708333333333337,16.964006186408465,0.98,0.0215,NA,1.6111111111111112
SUGG,2024-07-01,0.546,31.4673103119266,1.04,0.0237,5.776844370411494,25.566666666666663
SUGG,2024-07-01,0.52,31.4673103119266,1.04,0.0237,5.776844370411494,2.6833333333333336
SUGG,2024-07-01,0.39666666666666667,31.4673103119266,1.04,0.0237,5.776844370411494,2.523148148148148
SUGG,2024-10-01,0.603125,25.086798786612594,1,0.02414999999999999,6.237681970984385,7.868055555555555
SUGG,2024-10-01,0.47111111111111115,25.086798786612594,1,0.02414999999999999,6.237681970984385,8.253086419753085
SUGG,2024-10-01,0.564375,25.086798786612594,1,0.02414999999999999,6.237681970984385,2.8958333333333335
TOOK,2019-07-01,0.8506,16.16250714285714,0.2236,0.11535,7.2413074490933536,1.035328046142754
TOOK,2019-07-01,0.657875,16.16250714285714,0.2236,0.11535,7.2413074490933536,0.1875
TOOK,2019-07-01,1.0903333333333334,16.16250714285714,0.2236,0.11535,7.2413074490933536,0.5833333333333333
