siteID,taxonID,collectDate,year,month,date,mean_body_length,max_body_length,count_per_liter,count_per_bottle,temp_match_type,temp_mean,temp_sd,do_match_type,do_mean,do_sd,do_max,do_min,n_nutrient_samples,NO3_mean,NO3_sd,NH4_mean,NH4_sd,TDN_mean,TDN_sd,TN_mean,TN_sd,OrthoP_mean,OrthoP_sd,TDP_mean,TDP_sd,TP_mean,TP_sd,n_samples,afdm_mean,afdm_sd,afdm_min,afdm_max
BARC,CYCSP,2015-02-18,2015,2,2015-02-01,0.408,0.45,0.03105022831050228,17,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,CYCSP,2015-02-18,2015,2,2015-02-01,0.462,0.55,0.0791476407914764,26,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,CYCSP,2015-02-18,2015,2,2015-02-01,0.328,0.5,2.5,60,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,GASSTY,2015-02-18,2015,2,2015-02-01,0.105,0.112,0.8767123287671232,480,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,GASSTY,2015-02-18,2015,2,2015-02-01,0.103,0.112,1.4977168949771689,492,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,GASSTY,2015-02-18,2015,2,2015-02-01,0.103,0.112,0.375,9,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,HESAUG,2015-02-18,2015,2,2015-02-01,1.09,1.125,0.45844748858447487,251,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,HESAUG,2015-02-18,2015,2,2015-02-01,1.097,1.175,0.2617960426179604,86,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,LECLIG,2015-02-18,2015,2,2015-02-01,NA,NA,0.0121765601217656,4,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,LECLIG,2015-02-18,2015,2,2015-02-01,0.112,0.112,0.5416666666666666,13,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,LECSP1,2015-02-18,2015,2,2015-02-01,0.139,0.15,0.2082191780821918,114,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,LECSP1,2015-02-18,2015,2,2015-02-01,0.14,0.15,0.1430745814307458,47,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,LECSP1,2015-02-18,2015,2,2015-02-01,0.14,0.15,1.0416666666666667,25,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,LEPSP32,2015-02-18,2015,2,2015-02-01,NA,NA,0.03105022831050228,17,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,MONBUL,2015-02-18,2015,2,2015-02-01,0.112,0.112,0.15707762557077626,86,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,MONBUL,2015-02-18,2015,2,2015-02-01,0.112,0.112,0.1308980213089802,43,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,MONBUL,2015-02-18,2015,2,2015-02-01,0.112,0.112,0.4166666666666667,10,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,POLSP20,2015-02-18,2015,2,2015-02-01,0.1,0.1,0.01095890410958904,6,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,PTYBRA,2015-02-18,2015,2,2015-02-01,0.176,0.188,0.1308980213089802,43,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,PTYBRA,2015-02-18,2015,2,2015-02-01,0.176,0.188,1.3333333333333333,32,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,ROTSP,2015-02-18,2015,2,2015-02-01,0.248,0.275,0.091324200913242,30,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,SKIMIS,2015-02-18,2015,2,2015-02-01,1.042,1.075,0.3232876712328767,177,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,SKIMIS,2015-02-18,2015,2,2015-02-01,1.005,1.075,0.4200913242009132,138,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,TRISIM,2015-02-18,2015,2,2015-02-01,NA,NA,0.01095890410958904,6,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,TRISIM,2015-02-18,2015,2,2015-02-01,0.184,0.188,0.091324200913242,30,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,TROPRA1,2015-02-18,2015,2,2015-02-01,0.518,0.55,0.0730593607305936,40,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,TROPRA1,2015-02-18,2015,2,2015-02-01,0.506,0.55,0.0517503805175038,17,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,TROPRA1,2015-02-18,2015,2,2015-02-01,0.5,0.525,0.20833333333333337,5,same_month_all_years,18.2014125462164,2.1036234541226673,same_month_all_years,9.080414124626131,0.463992875473107,9.20965317919075,8.881965317919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BARC,ARCFLO,2017-06-28,2017,6,2017-06-01,0.9,1,2.9887920298879203,1920,same_month_all_years,30.298852081723346,1.1436165653125998,same_month_all_years,6.608949743090908,0.569664258309887,6.948842105263158,6.151631578947368,8,0.02300000000000001,0.00815329322888552,0.09457142857142856,0.02314344502486713,0.1117875,0.01301739907091384,0.8132375000000001,0.9289534889236022,0.01,0.01104536101718726,0.0053124999999999804,0.005309050000213,0.01607499999999998,0.01526662247862185,NA,NA,NA,NA,NA
BARC,ASCECA,2017-06-28,2017,6,2017-06-01,0.1,0.1,0.24906600249066,160,same_month_all_years,30.298852081723346,1.1436165653125998,same_month_all_years,6.608949743090908,0.569664258309887,6.948842105263158,6.151631578947368,8,0.02300000000000001,0.00815329322888552,0.09457142857142856,0.02314344502486713,0.1117875,0.01301739907091384,0.8132375000000001,0.9289534889236022,0.01,0.01104536101718726,0.0053124999999999804,0.005309050000213,0.01607499999999998,0.01526662247862185,NA,NA,NA,NA,NA
BARC,ASCECA,2017-06-28,2017,6,2017-06-01,0.1,0.1,0.4583333333333333,11,same_month_all_years,30.298852081723346,1.1436165653125998,same_month_all_years,6.608949743090908,0.569664258309887,6.948842105263158,6.151631578947368,8,0.02300000000000001,0.00815329322888552,0.09457142857142856,0.02314344502486713,0.1117875,0.01301739907091384,0.8132375000000001,0.9289534889236022,0.01,0.01104536101718726,0.0053124999999999804,0.005309050000213,0.01607499999999998,0.01526662247862185,NA,NA,NA,NA,NA
BARC,BEASP1,2017-06-28,2017,6,2017-06-01,0.15,0.15,0.4166666666666667,10,same_month_all_years,30.298852081723346,1.1436165653125998,same_month_all_years,6.608949743090908,0.569664258309887,6.948842105263158,6.151631578947368,8,0.02300000000000001,0.00815329322888552,0.09457142857142856,0.02314344502486713,0.1117875,0.01301739907091384,0.8132375000000001,0.9289534889236022,0.01,0.01104536101718726,0.0053124999999999804,0.005309050000213,0.01607499999999998,0.01526662247862185,NA,NA,NA,NA,NA
BARC,CALSP1,2017-06-28,2017,6,2017-06-01,0.48,0.7,13.200498132004984,8480,same_month_all_years,30.298852081723346,1.1436165653125998,same_month_all_years,6.608949743090908,0.569664258309887,6.948842105263158,6.151631578947368,8,0.02300000000000001,0.00815329322888552,0.09457142857142856,0.02314344502486713,0.1117875,0.01301739907091384,0.8132375000000001,0.9289534889236022,0.01,0.01104536101718726,0.0053124999999999804,0.005309050000213,0.01607499999999998,0.01526662247862185,NA,NA,NA,NA,NA
